order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO55030,698922a6cc5fb41c32172fc01d1b58f04fda82be150e03d1e2e6578df8c33780,32c66e3b4c518a4a305b6d93ba6b1e1600fa6ef30684f6832809df07e85cf07d,2013-03-26,2013-04-02,2013-04-07,2443,1,2443.0
SO55030,708d94177f1f03e1ae9a869ebbded4ab6aa20c67f01611302381a3c1d481599a,32c66e3b4c518a4a305b6d93ba6b1e1600fa6ef30684f6832809df07e85cf07d,2013-03-26,2013-04-02,2013-04-07,8,1,8.0
SO55031,05840b0943d3446c8535c4fc1362708a56bb8f0c9ffd84cef9a02228f17f042c,671ca6822f11dee938dbbc0cde71c5647705c5a9356e384fbfa293889000fb8c,2013-03-26,2013-04-02,2013-04-07,1120,1,1120.0
SO55032,0fdaa1d283507e9cd2fd639bfaa5e039d713809ebc0a0a896850e7f2075a9094,ae2d49509c29defabbc2731895f10922c91957232ec13b5f47607e3c26bfd1b9,2013-03-26,2013-04-02,2013-04-07,1120,1,1120.0
SO55033,3a016bd403a40320da6ae9587607fe92a54278125ea8c93f4567fe8903de9769,9c8835f86bf6a4da5485724bf9ed94ae7042dabb1a5c374d90636e399086b9e6,2013-03-26,2013-04-02,2013-04-07,2320,1,2320.0
SO55033,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,9c8835f86bf6a4da5485724bf9ed94ae7042dabb1a5c374d90636e399086b9e6,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55034,cdf82dcd819336ed7cb93b35ee36ef50ef4ac3c8dbad75632aaa9a28e4f48b80,69389e3240c9e564e26392877719c07630da8bbca388b4aeb7245f3e4a01c9ae,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55034,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,69389e3240c9e564e26392877719c07630da8bbca388b4aeb7245f3e4a01c9ae,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55034,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,69389e3240c9e564e26392877719c07630da8bbca388b4aeb7245f3e4a01c9ae,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55035,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,de4fdd7955b044bf6ede6a9da7e51e51125292962d637a2783f261ea0142deb1,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55035,b38ba341a9ab39c5f712950c3eb0b0ad673404bef4c824bc09958fd599c4bf9a,de4fdd7955b044bf6ede6a9da7e51e51125292962d637a2783f261ea0142deb1,2013-03-26,2013-04-02,2013-04-07,25,1,25.0
SO55035,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,de4fdd7955b044bf6ede6a9da7e51e51125292962d637a2783f261ea0142deb1,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55036,87d1c7fb1741ae3c8d3296dbcf60a1add47dfc0dbb7c8df4824e1e0b2f7437f5,518fb71db0e9f33397104c062816cb771199228d6f0343bd7a3d547e9a16ee28,2013-03-26,2013-04-02,2013-04-07,25,1,25.0
SO55037,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,e11c31f932479c4fcc77719472f8c4df29cae5ab7e2ca8d5fdcc522320cc14fb,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55037,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,e11c31f932479c4fcc77719472f8c4df29cae5ab7e2ca8d5fdcc522320cc14fb,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55037,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,e11c31f932479c4fcc77719472f8c4df29cae5ab7e2ca8d5fdcc522320cc14fb,2013-03-26,2013-04-02,2013-04-07,22,1,22.0
SO55037,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,e11c31f932479c4fcc77719472f8c4df29cae5ab7e2ca8d5fdcc522320cc14fb,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55037,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,e11c31f932479c4fcc77719472f8c4df29cae5ab7e2ca8d5fdcc522320cc14fb,2013-03-26,2013-04-02,2013-04-07,10,1,10.0
SO55037,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,e11c31f932479c4fcc77719472f8c4df29cae5ab7e2ca8d5fdcc522320cc14fb,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55038,bc29785fef85e151059b67949bc0f5d3f5ff426e2ab5aa1f6e956a69b653959c,da1894dc476852a80f4da35e79a885bee64c8074e3f407a0bad9fd47035bf74f,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55039,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,d7bfab99cec0f784227f4eaf414fce851d502fd35714ba661ac4282381f0edc7,2013-03-26,2013-04-02,2013-04-07,4,1,4.0
SO55039,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,d7bfab99cec0f784227f4eaf414fce851d502fd35714ba661ac4282381f0edc7,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55040,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,d7dbdb3949ce15eac5e14e8fc48ad31a92a3377b3464698a684b3fbdf163fe14,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55041,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,32f25bd926af2edf0e24e4b28e5e1ca4553f01d7b9fcd044c1d5c7319aafc9f4,2013-03-26,2013-04-02,2013-04-07,4,1,4.0
SO55042,3d25eafcda4e0695bc1fb6d3bee9f14b99932508dc35aa72bfa9981eac964388,e7d9bb4e1b0823d809bbba3022d6452a15807c328b2c3056d956053a1ec26388,2013-03-26,2013-04-02,2013-04-07,769,1,769.0
SO55042,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,e7d9bb4e1b0823d809bbba3022d6452a15807c328b2c3056d956053a1ec26388,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55042,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,e7d9bb4e1b0823d809bbba3022d6452a15807c328b2c3056d956053a1ec26388,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55042,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,e7d9bb4e1b0823d809bbba3022d6452a15807c328b2c3056d956053a1ec26388,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55042,c4f2efd154a071f985104960ab020fa897a1f6e344930056b126e87e2c4f391e,e7d9bb4e1b0823d809bbba3022d6452a15807c328b2c3056d956053a1ec26388,2013-03-26,2013-04-02,2013-04-07,50,1,50.0
SO55043,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,bc93f1e4eebde0320e75ca000b17c9216303e0245228cac2865788f517c58f39,2013-03-26,2013-04-02,2013-04-07,4,1,4.0
SO55043,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,bc93f1e4eebde0320e75ca000b17c9216303e0245228cac2865788f517c58f39,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55044,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,f4d17d711586db685ec1d444b7bbe7bcb2905b72fa1529b606f297918a9142e7,2013-03-26,2013-04-02,2013-04-07,4,1,4.0
SO55044,af1be578099c1d705d5d135fc1d5133950a85c1f08d496fae2d68689c494608e,f4d17d711586db685ec1d444b7bbe7bcb2905b72fa1529b606f297918a9142e7,2013-03-26,2013-04-02,2013-04-07,21,1,21.0
SO55044,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,f4d17d711586db685ec1d444b7bbe7bcb2905b72fa1529b606f297918a9142e7,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55044,7c919e79769673d3d27c558d0edb25c49d74cf2e160bce2c8dfdc93674345351,f4d17d711586db685ec1d444b7bbe7bcb2905b72fa1529b606f297918a9142e7,2013-03-26,2013-04-02,2013-04-07,159,1,159.0
SO55045,e57517bfe1d36e78508d9aea5de09935a838e7afbd1e452372b2f8b297651c1e,cfb951378d5fd8df76e89231862c6469cffed76bd0761e91381c58e355d180c7,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55046,e57517bfe1d36e78508d9aea5de09935a838e7afbd1e452372b2f8b297651c1e,94630a7b00756936a024294715cc7412b8966f36757f4b7612179a1f58cc6fb1,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55047,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,fc9fa296eaceb1a8cd632f7e77b546ec48e5b7fa3bf32747431fdce9718d942b,2013-03-26,2013-04-02,2013-04-07,4,1,4.0
SO55047,451fcba12e0d3db306cc93fca6da0b3158f07259028f1728d9c45b2f1d881b35,fc9fa296eaceb1a8cd632f7e77b546ec48e5b7fa3bf32747431fdce9718d942b,2013-03-26,2013-04-02,2013-04-07,33,1,33.0
SO55047,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,fc9fa296eaceb1a8cd632f7e77b546ec48e5b7fa3bf32747431fdce9718d942b,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55048,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,ac87a996c4afe27b1dadb0e51d506684a704e6e2c9c05465ed178ef82fd7940a,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55048,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,ac87a996c4afe27b1dadb0e51d506684a704e6e2c9c05465ed178ef82fd7940a,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55049,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,71aa27c3e9951e5a5e30ff1e8d3f8b02b20df00aeeaf248b242a88fc15f46a9c,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55049,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,71aa27c3e9951e5a5e30ff1e8d3f8b02b20df00aeeaf248b242a88fc15f46a9c,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55049,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,71aa27c3e9951e5a5e30ff1e8d3f8b02b20df00aeeaf248b242a88fc15f46a9c,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55050,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,c70dfa649ed555df58f6990b3cd029ab0223ec1d1f23efad313096a068c9aff5,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55050,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,c70dfa649ed555df58f6990b3cd029ab0223ec1d1f23efad313096a068c9aff5,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55051,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,70417e67fe154ce4d192b62e54835cb0f983ead63748340f5cc0fce94792b4ae,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55051,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,70417e67fe154ce4d192b62e54835cb0f983ead63748340f5cc0fce94792b4ae,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55051,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,70417e67fe154ce4d192b62e54835cb0f983ead63748340f5cc0fce94792b4ae,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55052,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55052,03daaf0050e9ec84741d896f1231fd0cd272152f875a40a58bdf7c5d1b22c67d,e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55053,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,66d8d848ebc34efe0901d23e43f835f0b24dc914d3e8bef372e4db9eefeea686,2013-03-26,2013-04-02,2013-04-07,10,1,10.0
SO55053,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,66d8d848ebc34efe0901d23e43f835f0b24dc914d3e8bef372e4db9eefeea686,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55053,b9e2162db0965f890ac51aaa1ea9f3298d6a69a8d235400c952dd5c1da244356,66d8d848ebc34efe0901d23e43f835f0b24dc914d3e8bef372e4db9eefeea686,2013-03-26,2013-04-02,2013-04-07,54,1,54.0
SO55053,4ee485ed7427c81760e7853facae7933207ad8083e37c16e54ed031ed6f2b68a,66d8d848ebc34efe0901d23e43f835f0b24dc914d3e8bef372e4db9eefeea686,2013-03-26,2013-04-02,2013-04-07,24,1,24.0
SO55054,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,4bd43220eb13381a3cd464230fc55838ff5de0ee93d808581f9e8c268ffa2389,2013-03-26,2013-04-02,2013-04-07,10,1,10.0
SO55055,49825c4d6cef68ba234a4088f5773c409ab322674e5cec300aa4ee4b7e3dde2a,9203419f3d0364844a36b254c667181967255460116fe20c0a51b06f98ac4788,2013-03-26,2013-04-02,2013-04-07,70,1,70.0
SO55055,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,9203419f3d0364844a36b254c667181967255460116fe20c0a51b06f98ac4788,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55056,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,9374207ccca084d388afce33e317d946326f30de271a7aeb78dcdac9c272a2b7,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55056,535564b05766a422a4915bce8690c2260618bb7f579ea93f12b6d6ef0e442511,9374207ccca084d388afce33e317d946326f30de271a7aeb78dcdac9c272a2b7,2013-03-26,2013-04-02,2013-04-07,50,1,50.0
SO55057,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,c5ad500f4c18ebcf9b1ff326ac98480e650145cf6473e1e403365a12479b5e44,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55057,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,c5ad500f4c18ebcf9b1ff326ac98480e650145cf6473e1e403365a12479b5e44,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55058,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,7394c93a0c9ddde9660d4b3e4f53c78daa5762db252f3f7a1fcbe5a9afe57573,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55058,cddf0e1b3c761df2f9b5c2275aa68e1630d332131c9de0c01192ab0c91d8f2fb,7394c93a0c9ddde9660d4b3e4f53c78daa5762db252f3f7a1fcbe5a9afe57573,2013-03-26,2013-04-02,2013-04-07,120,1,120.0
SO55059,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,7e94afd98d4b48ab0c969f6cf0abb40acb2bcd223f0652af4144d6ebe943823a,2013-03-26,2013-04-02,2013-04-07,22,1,22.0
SO55059,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,7e94afd98d4b48ab0c969f6cf0abb40acb2bcd223f0652af4144d6ebe943823a,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55060,078e4c287159ba5dec5f4f173ac23992b3f749c7e68a608518f652600c604c7e,343bcb78ba9a29957fecc197a658d650db57dc64aa7f06e501a77f538cab871e,2013-03-26,2013-04-02,2013-04-07,70,1,70.0
SO55061,078e4c287159ba5dec5f4f173ac23992b3f749c7e68a608518f652600c604c7e,a404ce80b10d8d58102ec146ef8d16e9e9684dec3bd58319351de797925ac741,2013-03-26,2013-04-02,2013-04-07,70,1,70.0
SO55062,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,9901efe13fe0ab907461099acd0eae836a75a75a6c345708d6342b3e0019b97e,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55062,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,9901efe13fe0ab907461099acd0eae836a75a75a6c345708d6342b3e0019b97e,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55063,bc29785fef85e151059b67949bc0f5d3f5ff426e2ab5aa1f6e956a69b653959c,26c1b8d4895d6b9a9a984c95e5395ce1049281aad3c1aa80452820eb1a4ff2de,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55063,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,26c1b8d4895d6b9a9a984c95e5395ce1049281aad3c1aa80452820eb1a4ff2de,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55063,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,26c1b8d4895d6b9a9a984c95e5395ce1049281aad3c1aa80452820eb1a4ff2de,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55064,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,0dac761b2dabecc3d8b9bd6f9571de8bd212aeb383e51075f6499b246ef4b813,2013-03-26,2013-04-02,2013-04-07,4,1,4.0
SO55064,451fcba12e0d3db306cc93fca6da0b3158f07259028f1728d9c45b2f1d881b35,0dac761b2dabecc3d8b9bd6f9571de8bd212aeb383e51075f6499b246ef4b813,2013-03-26,2013-04-02,2013-04-07,33,1,33.0
SO55064,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,0dac761b2dabecc3d8b9bd6f9571de8bd212aeb383e51075f6499b246ef4b813,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55064,74ca8849636be1b35a5eab0c9bed8b55aedad027e459ae2cf6348dce513839e4,0dac761b2dabecc3d8b9bd6f9571de8bd212aeb383e51075f6499b246ef4b813,2013-03-26,2013-04-02,2013-04-07,50,1,50.0
SO55064,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,0dac761b2dabecc3d8b9bd6f9571de8bd212aeb383e51075f6499b246ef4b813,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55065,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,2df0e8de354ec88cad868f22c4cbc1f54815b02561172c840f84a1f0968fc90a,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55066,87d1c7fb1741ae3c8d3296dbcf60a1add47dfc0dbb7c8df4824e1e0b2f7437f5,3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,2013-03-26,2013-04-02,2013-04-07,25,1,25.0
SO55066,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,2013-03-26,2013-04-02,2013-04-07,4,1,4.0
SO55066,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,3e5bc8253fdf89efe4e527be1f12228e3c08f488ddcb89fca66342206d94c21d,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55067,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,a7c349dc104f47abeeb44f17328e0175cc3230e5b1f7f4ee8fd7ec702d05f6b9,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55067,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,a7c349dc104f47abeeb44f17328e0175cc3230e5b1f7f4ee8fd7ec702d05f6b9,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55068,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,33679030a680f82f27c52195f2df9309d0d846d440cc31ac591a01297bb9b6b1,2013-03-26,2013-04-02,2013-04-07,30,1,30.0
SO55068,7f30883a8dd04458d48fe1037a48511c6199e4a6649e5b98ea06c41b6bd777f2,33679030a680f82f27c52195f2df9309d0d846d440cc31ac591a01297bb9b6b1,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55069,e57517bfe1d36e78508d9aea5de09935a838e7afbd1e452372b2f8b297651c1e,5c0af5de0595640d4eb6791e1f4f28c55f859300484c6a0a93b245ae921b2606,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55069,ee6ef135b6c874c80cf1aece3c26b6b037fb5dd14b5a0b27a3367929cd7ac4de,5c0af5de0595640d4eb6791e1f4f28c55f859300484c6a0a93b245ae921b2606,2013-03-26,2013-04-02,2013-04-07,29,1,29.0
SO55070,e57517bfe1d36e78508d9aea5de09935a838e7afbd1e452372b2f8b297651c1e,116a90686b93c2c0c88b0cc54cc917b50ff2b6057e2c97f5f95f4570cc88db81,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55070,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,116a90686b93c2c0c88b0cc54cc917b50ff2b6057e2c97f5f95f4570cc88db81,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55071,ee6ef135b6c874c80cf1aece3c26b6b037fb5dd14b5a0b27a3367929cd7ac4de,8ebb255ea8edaac111a50721ea97908b8cdac6098be3339378c3616faba358c1,2013-03-26,2013-04-02,2013-04-07,29,1,29.0
SO55071,e57517bfe1d36e78508d9aea5de09935a838e7afbd1e452372b2f8b297651c1e,8ebb255ea8edaac111a50721ea97908b8cdac6098be3339378c3616faba358c1,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55071,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,8ebb255ea8edaac111a50721ea97908b8cdac6098be3339378c3616faba358c1,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55072,e57517bfe1d36e78508d9aea5de09935a838e7afbd1e452372b2f8b297651c1e,abab795768dc24861f440f8a3a80424f730067a2fe2ebb0c96d022f645e2b694,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55072,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,abab795768dc24861f440f8a3a80424f730067a2fe2ebb0c96d022f645e2b694,2013-03-26,2013-04-02,2013-04-07,2,1,2.0
SO55073,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,88be652786975ae8688e0aaaa73d774eff2e2658ad8bd2cfc9a17f0a9b87c328,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55073,bc29785fef85e151059b67949bc0f5d3f5ff426e2ab5aa1f6e956a69b653959c,88be652786975ae8688e0aaaa73d774eff2e2658ad8bd2cfc9a17f0a9b87c328,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55074,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,3aaa54c35ac3e0888fc5b8d430c968c70549bf9e43f87b3d16e984a674b0e6b9,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55074,bc29785fef85e151059b67949bc0f5d3f5ff426e2ab5aa1f6e956a69b653959c,3aaa54c35ac3e0888fc5b8d430c968c70549bf9e43f87b3d16e984a674b0e6b9,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55074,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,3aaa54c35ac3e0888fc5b8d430c968c70549bf9e43f87b3d16e984a674b0e6b9,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55075,e39df080240cddf40e532fa1056dcbbe1a5196e8ddb2d5ed9a2f6e097557b4c2,e17c37c67ed6a65f6227af93d89aa1faa749b6915119caa51c66d6ce5a37de94,2013-03-26,2013-04-02,2013-04-07,1701,1,1701.0
SO55075,c4f2efd154a071f985104960ab020fa897a1f6e344930056b126e87e2c4f391e,e17c37c67ed6a65f6227af93d89aa1faa749b6915119caa51c66d6ce5a37de94,2013-03-26,2013-04-02,2013-04-07,50,1,50.0
SO55076,b5c4f1f8dd8a977d2b571f25421ce704507f5f6ed44af43980263e120b991512,7f4a4926467fb5c872fcaba3769e99bd55959f6c39ecab776fad1bcbf3c4ae00,2013-03-26,2013-04-02,2013-04-07,769,1,769.0
SO55076,49825c4d6cef68ba234a4088f5773c409ab322674e5cec300aa4ee4b7e3dde2a,7f4a4926467fb5c872fcaba3769e99bd55959f6c39ecab776fad1bcbf3c4ae00,2013-03-26,2013-04-02,2013-04-07,70,1,70.0
SO55076,94744be9e90714bd677460f93531870bc3c12768ae46b2d787039f20d5e7a0b5,7f4a4926467fb5c872fcaba3769e99bd55959f6c39ecab776fad1bcbf3c4ae00,2013-03-26,2013-04-02,2013-04-07,54,1,54.0
SO55077,59c626bea7ffb3b17fceb2a53625b53f7b28d98641a4559eafd5bc646c2991c6,44a76d9f529f09388a61d65ae0c1b0c896b7ccea919635edf7440707a7cc516a,2013-03-26,2013-04-02,2013-04-07,2295,1,2295.0
SO55077,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,44a76d9f529f09388a61d65ae0c1b0c896b7ccea919635edf7440707a7cc516a,2013-03-26,2013-04-02,2013-04-07,22,1,22.0
SO55077,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,44a76d9f529f09388a61d65ae0c1b0c896b7ccea919635edf7440707a7cc516a,2013-03-26,2013-04-02,2013-04-07,35,1,35.0
SO55078,1f08af6ce2549d0548e4705c1f2146c6c8e365bbb26c3d301a72e1716a19dade,8e8dc6b6533f3852a690986bfd98924fdb7dc87808878701859d25a975430ae3,2013-03-26,2013-04-02,2013-04-07,1215,1,1215.0
SO55078,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,8e8dc6b6533f3852a690986bfd98924fdb7dc87808878701859d25a975430ae3,2013-03-26,2013-04-02,2013-04-07,5,1,5.0
SO55078,cdf82dcd819336ed7cb93b35ee36ef50ef4ac3c8dbad75632aaa9a28e4f48b80,8e8dc6b6533f3852a690986bfd98924fdb7dc87808878701859d25a975430ae3,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55079,8c557ca2ea4948c262b3c893f727223949ec757b0a94fedca9430e9d1b4e0386,d6024f6a3b84e35cdbed6585a388b9776757a438354ce428ccd251cffa91900a,2013-03-26,2013-04-02,2013-04-07,1701,1,1701.0
SO55079,cdf82dcd819336ed7cb93b35ee36ef50ef4ac3c8dbad75632aaa9a28e4f48b80,d6024f6a3b84e35cdbed6585a388b9776757a438354ce428ccd251cffa91900a,2013-03-26,2013-04-02,2013-04-07,9,1,9.0
SO55079,708d94177f1f03e1ae9a869ebbded4ab6aa20c67f01611302381a3c1d481599a,d6024f6a3b84e35cdbed6585a388b9776757a438354ce428ccd251cffa91900a,2013-03-26,2013-04-02,2013-04-07,8,1,8.0
SO55080,49cc2ea4ac70fd0cc3931137c6537a38e8a8e37adabd8cae89223a50edbd6a87,834530d5e3c731611670cb11dc5b40ab0fdfb59a43dc293b0aa3d9f26163ace7,2013-03-26,2013-04-02,2013-04-07,2384,1,2384.0
SO55080,ee6ef135b6c874c80cf1aece3c26b6b037fb5dd14b5a0b27a3367929cd7ac4de,834530d5e3c731611670cb11dc5b40ab0fdfb59a43dc293b0aa3d9f26163ace7,2013-03-26,2013-04-02,2013-04-07,29,1,29.0
