product_key,product_id,product_number,category_id,product_name,category,subcategory,maintenance_flag,product_line,product_cost,is_cost_known,start_date,is_active
9d598518bf26848464e9adcbe942e21d3ab4058e248caf012ebe30e4202e822e,346,BK-M82S-44,BI_MB,Mountain-100 Silver- 44,Bikes,Mountain Bikes,true,Mountain,1912,true,2011-07-01,false
606c43aeb3c46989f1bfc499013e82a4ccabff01f51113241013663891680362,347,BK-M82S-48,BI_MB,Mountain-100 Silver- 48,Bikes,Mountain Bikes,true,Mountain,1912,true,2011-07-01,false
19b897a228fec2f8a4c8653fa7404a2254a0466ba91566e8768f9f010ad96b79,348,BK-M82B-38,BI_MB,Mountain-100 Black- 38,Bikes,Mountain Bikes,true,Mountain,1898,true,2011-07-01,false
5ab46ad6b0303e456bd29ec1b7e3d365c122467f48c63ef36b07a5690fd1ab16,349,BK-M82B-42,BI_MB,Mountain-100 Black- 42,Bikes,Mountain Bikes,true,Mountain,1898,true,2011-07-01,false
991b9cab87b39ad98210671f9d39a26fdcb0f64c570d58289329e2f7f318f56b,350,BK-M82B-44,BI_MB,Mountain-100 Black- 44,Bikes,Mountain Bikes,true,Mountain,1898,true,2011-07-01,false
a0e0f5f49edc1481da527ad705a288694031a1624a29cc2fcf3337bcc999bdd2,351,BK-M82B-48,BI_MB,Mountain-100 Black- 48,Bikes,Mountain Bikes,true,Mountain,1898,true,2011-07-01,false
0a346bf50a450cc44f2f81a6f0517f3dd4365f498d5df45c4d8a77734c7a2da8,352,BK-M68S-38,BI_MB,Mountain-200 Silver- 38,Bikes,Mountain Bikes,true,Mountain,1118,true,2012-07-01,false
0a346bf50a450cc44f2f81a6f0517f3dd4365f498d5df45c4d8a77734c7a2da8,353,BK-M68S-38,BI_MB,Mountain-200 Silver- 38,Bikes,Mountain Bikes,true,Mountain,1266,true,2013-07-01,true
3a016bd403a40320da6ae9587607fe92a54278125ea8c93f4567fe8903de9769,354,BK-M68S-42,BI_MB,Mountain-200 Silver- 42,Bikes,Mountain Bikes,true,Mountain,1118,true,2012-07-01,false
3a016bd403a40320da6ae9587607fe92a54278125ea8c93f4567fe8903de9769,355,BK-M68S-42,BI_MB,Mountain-200 Silver- 42,Bikes,Mountain Bikes,true,Mountain,1266,true,2013-07-01,true
7b0f0d1364512faf221940808d335466cf27ebf61bd22610aa20512117d40dc4,356,BK-M68S-46,BI_MB,Mountain-200 Silver- 46,Bikes,Mountain Bikes,true,Mountain,1118,true,2012-07-01,false
7b0f0d1364512faf221940808d335466cf27ebf61bd22610aa20512117d40dc4,357,BK-M68S-46,BI_MB,Mountain-200 Silver- 46,Bikes,Mountain Bikes,true,Mountain,1266,true,2013-07-01,true
389f95b46c8a769432e799e461850c3b4e7f64d7bd4d2b58c8e65349ad36cae1,358,BK-M68B-38,BI_MB,Mountain-200 Black- 38,Bikes,Mountain Bikes,true,Mountain,1106,true,2012-07-01,false
389f95b46c8a769432e799e461850c3b4e7f64d7bd4d2b58c8e65349ad36cae1,359,BK-M68B-38,BI_MB,Mountain-200 Black- 38,Bikes,Mountain Bikes,true,Mountain,1252,true,2013-07-01,true
bd3d157530a9a4584fedd808c895ee1483db2b12606fb81d8bb6212868f93db6,360,BK-M68B-42,BI_MB,Mountain-200 Black- 42,Bikes,Mountain Bikes,true,Mountain,1106,true,2012-07-01,false
bd3d157530a9a4584fedd808c895ee1483db2b12606fb81d8bb6212868f93db6,361,BK-M68B-42,BI_MB,Mountain-200 Black- 42,Bikes,Mountain Bikes,true,Mountain,1252,true,2013-07-01,true
59c626bea7ffb3b17fceb2a53625b53f7b28d98641a4559eafd5bc646c2991c6,362,BK-M68B-46,BI_MB,Mountain-200 Black- 46,Bikes,Mountain Bikes,true,Mountain,1106,true,2012-07-01,false
59c626bea7ffb3b17fceb2a53625b53f7b28d98641a4559eafd5bc646c2991c6,363,BK-M68B-46,BI_MB,Mountain-200 Black- 46,Bikes,Mountain Bikes,true,Mountain,1252,true,2013-07-01,true
ba73f760a1d03fe526182d6f28d7978082d4e9a39ff6bd0a196d316c40593dcd,364,BK-M47B-38,BI_MB,Mountain-300 Black- 38,Bikes,Mountain Bikes,true,Mountain,598,true,2012-07-01,false
20e0c9738fc73c2b5a51796912dfb516166b2ccf180c1957198dc592ed049f9e,365,BK-M47B-40,BI_MB,Mountain-300 Black- 40,Bikes,Mountain Bikes,true,Mountain,598,true,2012-07-01,false
f564e49cf59c6f39684b6073a864b70504a2169a0dbb5a49c9c9936cbef164de,366,BK-M47B-44,BI_MB,Mountain-300 Black- 44,Bikes,Mountain Bikes,true,Mountain,598,true,2012-07-01,false
0eaa806275563df16f4528c4749243521060d6d97a57181e7d0c6aa7075360e7,367,BK-M47B-48,BI_MB,Mountain-300 Black- 48,Bikes,Mountain Bikes,true,Mountain,598,true,2012-07-01,false
4c3cb6cbc1689fbb885bf229836a50cd8d08ca7e0b0aeec91010da4c6f40a36c,368,BK-R89R-44,BI_RB,Road-250 Red- 44,Bikes,Road Bikes,true,Road,1519,true,2012-07-01,false
ce757aa76f809fa32239aaa400b62b5ac34b048de35ef5e35cf104c81a33273a,369,BK-R89R-48,BI_RB,Road-250 Red- 48,Bikes,Road Bikes,true,Road,1519,true,2012-07-01,false
873482148e30ff793250709d342dec487b0f4ebf54a165b3646da7f8a79fe7eb,370,BK-R89R-52,BI_RB,Road-250 Red- 52,Bikes,Road Bikes,true,Road,1519,true,2012-07-01,false
f8ef74c4bb3b707ccf316d0f6609f5789cef2c34c3ea244c232a270ff55fa6ef,371,BK-R89R-58,BI_RB,Road-250 Red- 58,Bikes,Road Bikes,true,Road,1321,true,2012-07-01,false
f8ef74c4bb3b707ccf316d0f6609f5789cef2c34c3ea244c232a270ff55fa6ef,372,BK-R89R-58,BI_RB,Road-250 Red- 58,Bikes,Road Bikes,true,Road,1555,true,2013-07-01,true
3a7829a0e2e673f35aff0e64751e2ccd4448376011f835b11f6a3de44f456443,373,BK-R89B-44,BI_RB,Road-250 Black- 44,Bikes,Road Bikes,true,Road,1321,true,2012-07-01,false
3a7829a0e2e673f35aff0e64751e2ccd4448376011f835b11f6a3de44f456443,374,BK-R89B-44,BI_RB,Road-250 Black- 44,Bikes,Road Bikes,true,Road,1555,true,2013-07-01,true
ed72380824724342efb0f6bfea50a299fbb19a72c76eaedcbd29dc5a4c760919,375,BK-R89B-48,BI_RB,Road-250 Black- 48,Bikes,Road Bikes,true,Road,1321,true,2012-07-01,false
ed72380824724342efb0f6bfea50a299fbb19a72c76eaedcbd29dc5a4c760919,376,BK-R89B-48,BI_RB,Road-250 Black- 48,Bikes,Road Bikes,true,Road,1555,true,2013-07-01,true
4dfb1bacd5a19fd2e3ee279337f4bb21d9c0cf5d7556d6c0d20548885a60cce6,377,BK-R89B-52,BI_RB,Road-250 Black- 52,Bikes,Road Bikes,true,Road,1321,true,2012-07-01,false
4dfb1bacd5a19fd2e3ee279337f4bb21d9c0cf5d7556d6c0d20548885a60cce6,378,BK-R89B-52,BI_RB,Road-250 Black- 52,Bikes,Road Bikes,true,Road,1555,true,2013-07-01,true
698922a6cc5fb41c32172fc01d1b58f04fda82be150e03d1e2e6578df8c33780,379,BK-R89B-58,BI_RB,Road-250 Black- 58,Bikes,Road Bikes,true,Road,1321,true,2012-07-01,false
698922a6cc5fb41c32172fc01d1b58f04fda82be150e03d1e2e6578df8c33780,380,BK-R89B-58,BI_RB,Road-250 Black- 58,Bikes,Road Bikes,true,Road,1555,true,2013-07-01,true
69fb5ba6c1d4b0d3165104d2de7344186c70f86473fa5c91e63628aaf2b49b63,381,BK-R64Y-38,BI_RB,Road-550-W Yellow- 38,Bikes,Road Bikes,true,Road,606,true,2012-07-01,false
69fb5ba6c1d4b0d3165104d2de7344186c70f86473fa5c91e63628aaf2b49b63,382,BK-R64Y-38,BI_RB,Road-550-W Yellow- 38,Bikes,Road Bikes,true,Road,713,true,2013-07-01,true
612454b8651efc77c647980e9fdcb9d9b8ae665a588d34dd3183388bb863cd30,383,BK-R64Y-40,BI_RB,Road-550-W Yellow- 40,Bikes,Road Bikes,true,Road,606,true,2012-07-01,false
612454b8651efc77c647980e9fdcb9d9b8ae665a588d34dd3183388bb863cd30,384,BK-R64Y-40,BI_RB,Road-550-W Yellow- 40,Bikes,Road Bikes,true,Road,713,true,2013-07-01,true
05840b0943d3446c8535c4fc1362708a56bb8f0c9ffd84cef9a02228f17f042c,385,BK-R64Y-42,BI_RB,Road-550-W Yellow- 42,Bikes,Road Bikes,true,Road,606,true,2012-07-01,false
05840b0943d3446c8535c4fc1362708a56bb8f0c9ffd84cef9a02228f17f042c,386,BK-R64Y-42,BI_RB,Road-550-W Yellow- 42,Bikes,Road Bikes,true,Road,713,true,2013-07-01,true
521d7257851b6dd1b7f0cd94a9862c48584cf18203fae02e820e6f71a4139c83,387,BK-R64Y-44,BI_RB,Road-550-W Yellow- 44,Bikes,Road Bikes,true,Road,606,true,2012-07-01,false
521d7257851b6dd1b7f0cd94a9862c48584cf18203fae02e820e6f71a4139c83,388,BK-R64Y-44,BI_RB,Road-550-W Yellow- 44,Bikes,Road Bikes,true,Road,713,true,2013-07-01,true
0fdaa1d283507e9cd2fd639bfaa5e039d713809ebc0a0a896850e7f2075a9094,389,BK-R64Y-48,BI_RB,Road-550-W Yellow- 48,Bikes,Road Bikes,true,Road,606,true,2012-07-01,false
0fdaa1d283507e9cd2fd639bfaa5e039d713809ebc0a0a896850e7f2075a9094,390,BK-R64Y-48,BI_RB,Road-550-W Yellow- 48,Bikes,Road Bikes,true,Road,713,true,2013-07-01,true
1ddfd3dcb6c137d3d798c5b7e608e70d7a89d7a57497f76a47cb2f146950b80a,391,FK-1639,CO_FO,LL Fork,Components,Forks,true,n/a,66,true,2012-07-01,false
f8913e15e2c3cf8578e5397dc35c89096ad3d43676c264e88d256d9c03810bee,392,FK-5136,CO_FO,ML Fork,Components,Forks,true,n/a,78,true,2012-07-01,false
52d1a9be51fc42c244cafcf5f72e21de58faf43ca12a6dafd8c8888af6ebdcb8,393,FK-9939,CO_FO,HL Fork,Components,Forks,true,n/a,102,true,2012-07-01,false
7bd38c671771566913d605b11eab27644330093f7cfce67b4d87edd8148fb8f6,394,HS-0296,CO_HS,LL Headset,Components,Headsets,false,n/a,15,true,2012-07-01,false
fcda2de1354cbf17d25545adfc42e15d9acff738c0c6d75127cb11e09ac8fea6,395,HS-2451,CO_HS,ML Headset,Components,Headsets,false,n/a,45,true,2012-07-01,false
bca3308ae3213cd58308d7629af163d2a06b0371336ac739701a32d4a62794bc,396,HS-3479,CO_HS,HL Headset,Components,Headsets,false,n/a,55,true,2012-07-01,false
aedd246cc4f7ccd0d9392698a6f0da553b74184550fd1ecb266070b3afc4b35c,397,HB-M243,CO_HB,LL Mountain Handlebars,Components,Handlebars,false,Mountain,18,true,2012-07-01,false
aedd246cc4f7ccd0d9392698a6f0da553b74184550fd1ecb266070b3afc4b35c,398,HB-M243,CO_HB,LL Mountain Handlebars,Components,Handlebars,false,Mountain,20,true,2013-07-01,true
bcacfbc6a68b1573b87a090b8b5a333ba7401f2c2124ac8f97b072cbe0b6b795,399,HB-M763,CO_HB,ML Mountain Handlebars,Components,Handlebars,false,Mountain,25,true,2012-07-01,false
bcacfbc6a68b1573b87a090b8b5a333ba7401f2c2124ac8f97b072cbe0b6b795,400,HB-M763,CO_HB,ML Mountain Handlebars,Components,Handlebars,false,Mountain,27,true,2013-07-01,true
829466d3465598b41e082fc4d27d10d903c44f409801c0337319ba2ce2ad8d5d,401,HB-M918,CO_HB,HL Mountain Handlebars,Components,Handlebars,false,Mountain,49,true,2012-07-01,false
829466d3465598b41e082fc4d27d10d903c44f409801c0337319ba2ce2ad8d5d,402,HB-M918,CO_HB,HL Mountain Handlebars,Components,Handlebars,false,Mountain,53,true,2013-07-01,true
8f08cc1d2f2a3868b97f6b0b159eeecbe277458f16a53ee84b46429145b50285,403,HB-R504,CO_HB,LL Road Handlebars,Components,Handlebars,false,Road,18,true,2012-07-01,false
8f08cc1d2f2a3868b97f6b0b159eeecbe277458f16a53ee84b46429145b50285,404,HB-R504,CO_HB,LL Road Handlebars,Components,Handlebars,false,Road,20,true,2013-07-01,true
77f745005db77d0016b573f251e01dcde9d44511e7f8c760eee3c0dea6bb29ef,405,HB-R720,CO_HB,ML Road Handlebars,Components,Handlebars,false,Road,25,true,2012-07-01,false
77f745005db77d0016b573f251e01dcde9d44511e7f8c760eee3c0dea6bb29ef,406,HB-R720,CO_HB,ML Road Handlebars,Components,Handlebars,false,Road,27,true,2013-07-01,true
1fc7ea84c288970ff7fd611cda187fd7d20813dda578be244974251944971ff9,407,HB-R956,CO_HB,HL Road Handlebars,Components,Handlebars,false,Road,49,true,2012-07-01,false
1fc7ea84c288970ff7fd611cda187fd7d20813dda578be244974251944971ff9,408,HB-R956,CO_HB,HL Road Handlebars,Components,Handlebars,false,Road,53,true,2013-07-01,true
f49cfc4258d2b15d9bf592751f9c0b5261f495960c5ff970bebccef21c3b0a93,409,FR-M63B-38,CO_MF,ML Mountain Frame - Black- 38,Components,Mountain Frames,true,Mountain,186,true,2012-07-01,false
6da9bf8f56906b7d1da6752d7906e5ecd5f07ef4cc5b2ab59768e72cc8165378,410,FW-M423,CO_WH,LL Mountain Front Wheel,Components,Wheels,true,Mountain,27,true,2012-07-01,false
83661c8a6c37c296b55896f9768e5db7bf5747bc481202246e99e96e603c8bb3,411,FW-M762,CO_WH,ML Mountain Front Wheel,Components,Wheels,true,Mountain,93,true,2012-07-01,false
4f58a97bf02fd0bba7569a4e57268ba214032540907a53f1c33c86e72598034f,412,FW-M928,CO_WH,HL Mountain Front Wheel,Components,Wheels,true,Mountain,133,true,2012-07-01,false
1cc7eb08e14c20c26e5b59b5fdf37315fc058abd7b21efcd1f7445d9d5e97a53,413,FW-R623,CO_WH,LL Road Front Wheel,Components,Wheels,true,Road,38,true,2012-07-01,false
f030c0277c9c494e75d975a139c54462c7be6372d996bdcec1ec5ec0fc9300e5,414,FW-R762,CO_WH,ML Road Front Wheel,Components,Wheels,true,Road,110,true,2012-07-01,false
d82403989d4d60f3c0c8d66b2f16b1e3be15b06defe21564f86e32240da7a754,415,FW-R820,CO_WH,HL Road Front Wheel,Components,Wheels,true,Road,147,true,2012-07-01,false
1cec8717b68c249f3729845c2eadabb988dc1b731f35fa706321e80d88690d49,416,FW-T905,CO_WH,Touring Front Wheel,Components,Wheels,true,Touring,97,true,2012-07-01,false
709972b76abecab568aef1296d02ea7706a1fe118d8e341323efbd194e4cead7,417,FR-R72Y-38,CO_RF,ML Road Frame-W - Yellow- 38,Components,Road Frames,true,Road,300,true,2012-07-01,false
709972b76abecab568aef1296d02ea7706a1fe118d8e341323efbd194e4cead7,418,FR-R72Y-38,CO_RF,ML Road Frame-W - Yellow- 38,Components,Road Frames,true,Road,361,true,2013-07-01,true
1c27f6ca5d020a331e52e1c579d95a9221c29a845b916d84e3ec6ae628a7280e,419,RW-M423,CO_WH,LL Mountain Rear Wheel,Components,Wheels,true,Mountain,39,true,2012-07-01,false
cfe9fffacd6194d9e490bf6994cf1ccd86d961fe6f1b36f0a495ff8426286034,420,RW-M762,CO_WH,ML Mountain Rear Wheel,Components,Wheels,true,Mountain,105,true,2012-07-01,false
991d4693e5d06881bd8748b6e4555588f1b974a30ef97e001ab3b423a89890c9,421,RW-M928,CO_WH,HL Mountain Rear Wheel,Components,Wheels,true,Mountain,145,true,2012-07-01,false
b9b1878b6f628271c24d7f57c991c53516e4d762145576bb8db7bb8b5a162b1d,422,RW-R623,CO_WH,LL Road Rear Wheel,Components,Wheels,true,Road,50,true,2012-07-01,false
8cd02d22c5b51a8ec95f9f32c41bb3b1d75eaa5188df8ed5cdd079e9d2c23cfb,423,RW-R762,CO_WH,ML Road Rear Wheel,Components,Wheels,true,Road,122,true,2012-07-01,false
3065ede1d650d4201c0833da46bbde0fc5c6eb9d7b1c7877533f9ca96919f2d0,424,RW-R820,CO_WH,HL Road Rear Wheel,Components,Wheels,true,Road,159,true,2012-07-01,false
06bf6a23fea2a4e59f20fa8507e8830ae4c8a5a5b32bf64fab84fa6bc800c605,425,RW-T905,CO_WH,Touring Rear Wheel,Components,Wheels,true,Touring,109,true,2012-07-01,false
1fa3d1b5f3a14fb63d58a867e32d79e154569fd7f2afaa5535e98f05d3d3bae6,426,FR-M63B-40,CO_MF,ML Mountain Frame - Black- 40,Components,Mountain Frames,true,Mountain,186,true,2012-07-01,false
c84256b40f2fe9d2f5a79e5e9939159208392ce86a4507d7b5ac69c5c0c5d7d8,427,FR-M63B-44,CO_MF,ML Mountain Frame - Black- 44,Components,Mountain Frames,true,Mountain,186,true,2012-07-01,false
52ee9c76b270c74588f59d9f92307af9bba7ba9f17192e27a419d9bcf0cd2763,428,FR-M63B-48,CO_MF,ML Mountain Frame - Black- 48,Components,Mountain Frames,true,Mountain,186,true,2012-07-01,false
9c09b349ecc108894eaf4dd38111392e6b939f8b8443eec3e1a4b0f65056869e,429,FR-R72Y-40,CO_RF,ML Road Frame-W - Yellow- 40,Components,Road Frames,true,Road,300,true,2012-07-01,false
9c09b349ecc108894eaf4dd38111392e6b939f8b8443eec3e1a4b0f65056869e,430,FR-R72Y-40,CO_RF,ML Road Frame-W - Yellow- 40,Components,Road Frames,true,Road,361,true,2013-07-01,true
fe38418b09f2497dd5272abfc423c81c6a53b450cb3f26263ba9e155469b1633,431,FR-R72Y-42,CO_RF,ML Road Frame-W - Yellow- 42,Components,Road Frames,true,Road,300,true,2012-07-01,false
fe38418b09f2497dd5272abfc423c81c6a53b450cb3f26263ba9e155469b1633,432,FR-R72Y-42,CO_RF,ML Road Frame-W - Yellow- 42,Components,Road Frames,true,Road,361,true,2013-07-01,true
198bcf26885c532ff9a6ce9f4b56c809a484cd1c4ada200e4733d225ce923ca3,433,FR-R72Y-44,CO_RF,ML Road Frame-W - Yellow- 44,Components,Road Frames,true,Road,300,true,2012-07-01,false
198bcf26885c532ff9a6ce9f4b56c809a484cd1c4ada200e4733d225ce923ca3,434,FR-R72Y-44,CO_RF,ML Road Frame-W - Yellow- 44,Components,Road Frames,true,Road,361,true,2013-07-01,true
7bde6a0b039a3318616e71840c2414ea560e86f2eb85940830e76bda1cb178f2,435,FR-R72Y-48,CO_RF,ML Road Frame-W - Yellow- 48,Components,Road Frames,true,Road,300,true,2012-07-01,false
7bde6a0b039a3318616e71840c2414ea560e86f2eb85940830e76bda1cb178f2,436,FR-R72Y-48,CO_RF,ML Road Frame-W - Yellow- 48,Components,Road Frames,true,Road,361,true,2013-07-01,true
612461e2b64fe8a166d6f4632333bbcadd53804f2d6ffab04e1c7810bc51bc49,437,FR-R92B-62,CO_RF,HL Road Frame - Black- 62,Components,Road Frames,true,Road,722,true,2012-07-01,false
612461e2b64fe8a166d6f4632333bbcadd53804f2d6ffab04e1c7810bc51bc49,438,FR-R92B-62,CO_RF,HL Road Frame - Black- 62,Components,Road Frames,true,Road,869,true,2013-07-01,true
c3a4679a05cc5960504d4fb84facb04ca11d7900038b8dd755ffb59d8c5361d1,439,FR-R92B-44,CO_RF,HL Road Frame - Black- 44,Components,Road Frames,true,Road,722,true,2012-07-01,false
c3a4679a05cc5960504d4fb84facb04ca11d7900038b8dd755ffb59d8c5361d1,440,FR-R92B-44,CO_RF,HL Road Frame - Black- 44,Components,Road Frames,true,Road,869,true,2013-07-01,true
c4296292d3e1dcdd838c6df860fccc3223735691900e0a464e6a6ab2eb8fe0d3,441,FR-R92B-48,CO_RF,HL Road Frame - Black- 48,Components,Road Frames,true,Road,722,true,2012-07-01,false
c4296292d3e1dcdd838c6df860fccc3223735691900e0a464e6a6ab2eb8fe0d3,442,FR-R92B-48,CO_RF,HL Road Frame - Black- 48,Components,Road Frames,true,Road,869,true,2013-07-01,true
835e6b58e0bd5fd90da9156650e0e6260cdae97cd37307c77f6743cfde563491,443,FR-R92B-52,CO_RF,HL Road Frame - Black- 52,Components,Road Frames,true,Road,722,true,2012-07-01,false
835e6b58e0bd5fd90da9156650e0e6260cdae97cd37307c77f6743cfde563491,444,FR-R92B-52,CO_RF,HL Road Frame - Black- 52,Components,Road Frames,true,Road,869,true,2013-07-01,true
8c4a72e931cb5f7f1e82b663970d24109a61d28fdc22f2b994da445dae1472b6,445,SH-M897-S,CL_SH,Men's Sports Shorts- S,Clothing,Shorts,false,other sales,25,true,2012-07-01,false
c1b146aa87ccdcad0df9aea7ebed6eed9f00c899de7d9a68ec16978405c596f7,446,PA-T100,AC_PA,Touring-Panniers- Large,Accessories,Panniers,false,Touring,52,true,2012-07-01,false
35a43ebd9b50e5fb2605ae9b65fb3422e13fbac5f2a8a2d3635012019975990b,447,LO-C100,AC_LO,Cable Lock,Accessories,Locks,true,other sales,10,true,2012-07-01,false
091b67dff4429c94c7fd45dce0d62f0667c1d7d2f5db972c03d5d35f6daf9de1,448,PU-0452,AC_PU,Minipump,Accessories,Pumps,true,other sales,8,true,2012-07-01,false
b0e6af336740b6cf59be209fbdf9d8c270ef9d0dd35b7e7aafd9557c579563d6,449,PU-M044,AC_PU,Mountain Pump,Accessories,Pumps,true,Mountain,10,true,2012-07-01,false
fa21b9389c21a15333f805b16edb74fef681c7d0179e7798700a099f23fa1b99,450,LT-T990,AC_LI,Taillights - Battery-Powered,Accessories,Lights,true,Road,6,true,2012-07-01,false
bd36b1f1106ba2d0f4ca91bc101ca5e3bf45909d967a216d6395c870a6866456,451,LT-H902,AC_LI,Headlights - Dual-Beam,Accessories,Lights,true,Road,14,true,2012-07-01,false
896c6119878abd58c4daefeb3cc4c34e6b2e489c410d8cf2c036a25b6fc10436,452,LT-H903,AC_LI,Headlights - Weatherproof,Accessories,Lights,true,Road,19,true,2012-07-01,false
b3a55f820b33dbbee2194dc871786aa72b3b8cd5027fd80a84ecb461854193cc,453,SH-M897-M,CL_SH,Men's Sports Shorts- M,Clothing,Shorts,false,other sales,25,true,2012-07-01,false
b22431be87cff76e2008080ed1f16c295e08ca74425b3e2b1092356cde8de104,454,SH-M897-L,CL_SH,Men's Sports Shorts- L,Clothing,Shorts,false,other sales,25,true,2012-07-01,false
8886639d08ebb20879d36e9f2f4c8d72826b73f00435098b1e15e5c5169c4326,455,SH-M897-X,CL_SH,Men's Sports Shorts- XL,Clothing,Shorts,false,other sales,25,true,2012-07-01,false
f594e744632320dce75402ae3ad5d7d0565e5090ddb8f3d591d90b6ec1620934,456,TG-W091-S,CL_TI,Women's Tights- S,Clothing,Tights,false,other sales,31,true,2012-07-01,false
e1fe81d43d6a383ebc134dee2d3b534a4b6fe0d8652e08faf7dfb63c63138aed,457,TG-W091-M,CL_TI,Women's Tights- M,Clothing,Tights,false,other sales,31,true,2012-07-01,false
5f4ed46fcf7ec4798b7e12b091d63a3791d6e96e4f6f18babb6edb0ce6526ba9,458,TG-W091-L,CL_TI,Women's Tights- L,Clothing,Tights,false,other sales,31,true,2012-07-01,false
1f5dd069ac9e806758361316b7a91786765f3ce37c88720a54ee09d3567c026e,459,SB-M891-S,CL_BS,Men's Bib-Shorts- S,Clothing,Bib-Shorts,false,other sales,37,true,2012-07-01,false
e6449d1ca3a343d84a27c9d9f1bec19d105b88ed1e2d7dbd2458e3ea540f3337,460,SB-M891-M,CL_BS,Men's Bib-Shorts- M,Clothing,Bib-Shorts,false,other sales,37,true,2012-07-01,false
3a9aecad04a9c65cae6efc8cc878b95c8a588ef01498d0a734263250a5c28445,461,SB-M891-L,CL_BS,Men's Bib-Shorts- L,Clothing,Bib-Shorts,false,other sales,37,true,2012-07-01,false
357a34dbbc306f60447cb0af193d957e3a731bb1a2e6c7360cee0db0222d6024,462,GL-H102-S,CL_GL,Half-Finger Gloves- S,Clothing,Gloves,false,other sales,10,true,2012-07-01,false
357a34dbbc306f60447cb0af193d957e3a731bb1a2e6c7360cee0db0222d6024,463,GL-H102-S,CL_GL,Half-Finger Gloves- S,Clothing,Gloves,false,other sales,9,true,2013-07-01,true
4ee485ed7427c81760e7853facae7933207ad8083e37c16e54ed031ed6f2b68a,464,GL-H102-M,CL_GL,Half-Finger Gloves- M,Clothing,Gloves,false,other sales,10,true,2012-07-01,false
4ee485ed7427c81760e7853facae7933207ad8083e37c16e54ed031ed6f2b68a,465,GL-H102-M,CL_GL,Half-Finger Gloves- M,Clothing,Gloves,false,other sales,9,true,2013-07-01,true
947639463f453dda5923d90208b818d69d487c290b835fc9b9698cff515e4616,466,GL-H102-L,CL_GL,Half-Finger Gloves- L,Clothing,Gloves,false,other sales,10,true,2012-07-01,false
947639463f453dda5923d90208b818d69d487c290b835fc9b9698cff515e4616,467,GL-H102-L,CL_GL,Half-Finger Gloves- L,Clothing,Gloves,false,other sales,9,true,2013-07-01,true
cd9f5e8e63fbe6cf6564765a0a74ffc4ccaeab73961e60d2297e5e678e39aaf8,468,GL-F110-S,CL_GL,Full-Finger Gloves- S,Clothing,Gloves,false,Mountain,16,true,2012-07-01,false
c2565dfa4b3135ac63290e9ac2d6b20ff924473d0671eaa32e3cf15efe8d9670,469,GL-F110-M,CL_GL,Full-Finger Gloves- M,Clothing,Gloves,false,Mountain,16,true,2012-07-01,false
4976dabbfb3934acfa831c6fc1ae439a5fae872f628614e21921730df1ed9600,470,GL-F110-L,CL_GL,Full-Finger Gloves- L,Clothing,Gloves,false,Mountain,16,true,2012-07-01,false
8e45a636f00a123b855d9528961cac85d3c77bb321879ba889d51bc1d8cd3e0b,471,VE-C304-S,CL_VE,Classic Vest- S,Clothing,Vests,false,other sales,24,true,2013-07-01,true
dcb1e4dd7b69227b4578cb74129f3005a6e15372d8d45f35cba1f452b93280c4,472,VE-C304-M,CL_VE,Classic Vest- M,Clothing,Vests,false,other sales,24,true,2013-07-01,true
4d53022d390346442c9879db147a31392ecc392d479020e7092be3e3c23d210f,473,VE-C304-L,CL_VE,Classic Vest- L,Clothing,Vests,false,other sales,24,true,2013-07-01,true
49825c4d6cef68ba234a4088f5773c409ab322674e5cec300aa4ee4b7e3dde2a,474,SH-W890-S,CL_SH,Women's Mountain Shorts- S,Clothing,Shorts,false,Mountain,26,true,2013-07-01,true
078e4c287159ba5dec5f4f173ac23992b3f749c7e68a608518f652600c604c7e,475,SH-W890-M,CL_SH,Women's Mountain Shorts- M,Clothing,Shorts,false,Mountain,26,true,2013-07-01,true
faf92a0eeec9749649e2c27b787d30c745e69cf827198ba5995291018b704a83,476,SH-W890-L,CL_SH,Women's Mountain Shorts- L,Clothing,Shorts,false,Mountain,26,true,2013-07-01,true
ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,477,WB-H098,AC_BC,Water Bottle - 30 oz.,Accessories,Bottles and Cages,false,other sales,2,true,2013-07-01,true
9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,478,BC-M005,AC_BC,Mountain Bottle Cage,Accessories,Bottles and Cages,false,Mountain,4,true,2013-07-01,true
cdf82dcd819336ed7cb93b35ee36ef50ef4ac3c8dbad75632aaa9a28e4f48b80,479,BC-R205,AC_BC,Road Bottle Cage,Accessories,Bottles and Cages,false,Road,3,true,2013-07-01,true
93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,480,PK-7098,AC_TT,Patch Kit/8 Patches,Accessories,Tires and Tubes,true,other sales,1,true,2013-07-01,true
7f30883a8dd04458d48fe1037a48511c6199e4a6649e5b98ea06c41b6bd777f2,481,SO-R809-M,CL_SO,Racing Socks- M,Clothing,Socks,false,Road,3,true,2013-07-01,true
03daaf0050e9ec84741d896f1231fd0cd272152f875a40a58bdf7c5d1b22c67d,482,SO-R809-L,CL_SO,Racing Socks- L,Clothing,Socks,false,Road,3,true,2013-07-01,true
